Codigo,Localidad,ActividadEconomica,Year,PorcUso
11,"SUBA","CLINICAS, HOSPITALES, CENTROS MEDICOS",2012,0.002966260
11,"SUBA","COMERCIO",2012,0.031635708
11,"SUBA","HOTELES",2012,0.000087306
11,"SUBA","INDUSTRIA",2012,0.002460396
11,"SUBA","LOTES",2012,0.000194318
11,"SUBA","OFICINAS",2012,0.027586192
11,"SUBA","OTROS",2012,0.028996847
11,"SUBA","RESIDENCIAL",2012,0.848306675
11,"SUBA","UNIVERSIDADES Y COLEGIOS",2012,0.031000807
11,"SUBA","BODEGAS",2013,0.026278235
11,"SUBA","CLINICAS, HOSPITALES, CENTROS MEDICOS",2013,0.002883006
11,"SUBA","COMERCIO",2013,0.027566008
11,"SUBA","HOTELES",2013,0.000085102
11,"SUBA","INDUSTRIA",2013,0.002330579
11,"SUBA","LOTES",2013,0.000189413
11,"SUBA","OFICINAS",2013,0.027802360
11,"SUBA","OTROS",2013,0.028685157
11,"SUBA","RESIDENCIAL",2013,0.853803773
11,"SUBA","UNIVERSIDADES Y COLEGIOS",2013,0.030376367
11,"SUBA","BODEGAS",2014,0.025356787
11,"SUBA","CLINICAS, HOSPITALES, CENTROS MEDICOS",2014,0.002800505
11,"SUBA","COMERCIO",2014,0.027510533
11,"SUBA","HOTELES",2014,0.000082667
11,"SUBA","INDUSTRIA",2014,0.002236856
11,"SUBA","LOTES",2014,0.000190502
11,"SUBA","OFICINAS",2014,0.028060388
11,"SUBA","OTROS",2014,0.029125691
11,"SUBA","RESIDENCIAL",2014,0.854423566
11,"SUBA","UNIVERSIDADES Y COLEGIOS",2014,0.030212505
11,"SUBA","BODEGAS",2015,0.026976875
11,"SUBA","CLINICAS, HOSPITALES, CENTROS MEDICOS",2015,0.002509522
11,"SUBA","COMERCIO",2015,0.026612661
11,"SUBA","HOTELES",2015,0.000083966
11,"SUBA","INDUSTRIA",2015,0.001836458
11,"SUBA","LOTES",2015,0.000159293
11,"SUBA","OFICINAS",2015,0.029138941
11,"SUBA","OTROS",2015,0.032676470
11,"SUBA","RESIDENCIAL",2015,0.847138790
11,"SUBA","UNIVERSIDADES Y COLEGIOS",2015,0.032867023
11,"SUBA","BODEGAS",2016,0.026276691
11,"SUBA","CLINICAS, HOSPITALES, CENTROS MEDICOS",2016,0.002475104
11,"SUBA","COMERCIO",2016,0.026545578
11,"SUBA","HOTELES",2016,0.000082814
11,"SUBA","INDUSTRIA",2016,0.001823604
11,"SUBA","LOTES",2016,0.000157109
11,"SUBA","OFICINAS",2016,0.030029182
11,"SUBA","OTROS",2016,0.034299800
11,"SUBA","RESIDENCIAL",2016,0.845753902
11,"SUBA","UNIVERSIDADES Y COLEGIOS",2016,0.032556217
11,"SUBA","BODEGAS",2017,0.025959989
11,"SUBA","CLINICAS, HOSPITALES, CENTROS MEDICOS",2017,0.002395740
11,"SUBA","COMERCIO",2017,0.029780138
11,"SUBA","HOTELES",2017,0.000080159
11,"SUBA","INDUSTRIA",2017,0.001767234
11,"SUBA","LOTES",2017,0.000001106
11,"SUBA","OFICINAS",2017,0.030872813
11,"SUBA","OTROS",2017,0.031518864
11,"SUBA","RESIDENCIAL",2017,0.846092215
11,"SUBA","UNIVERSIDADES Y COLEGIOS",2017,0.031531743
11,"SUBA","BODEGAS",2018,0.026181438
11,"SUBA","CLINICAS, HOSPITALES, CENTROS MEDICOS",2018,0.002368712
11,"SUBA","COMERCIO",2018,0.029704518
11,"SUBA","HOTELES",2018,0.000079254
11,"SUBA","INDUSTRIA",2018,0.001642661
11,"SUBA","LOTES",2018,0.000000000
11,"SUBA","OFICINAS",2018,0.030883891
11,"SUBA","OTROS",2018,0.031335708
11,"SUBA","RESIDENCIAL",2018,0.846510588
11,"SUBA","UNIVERSIDADES Y COLEGIOS",2018,0.031293229
12,"BARRIOS UNIDOS","BODEGAS",2010,0.085246294
12,"BARRIOS UNIDOS","CLINICAS, HOSPITALES, CENTROS MEDICOS",2010,0.006206581
12,"BARRIOS UNIDOS","COMERCIO",2010,0.065575938
12,"BARRIOS UNIDOS","HOTELES",2010,0.002721077
12,"BARRIOS UNIDOS","INDUSTRIA",2010,0.005770365
12,"BARRIOS UNIDOS","LOTES",2010,0.000000000
12,"BARRIOS UNIDOS","OFICINAS",2010,0.097100239
12,"BARRIOS UNIDOS","OTROS",2010,0.098372134
12,"BARRIOS UNIDOS","RESIDENCIAL",2010,0.618504997
12,"BARRIOS UNIDOS","UNIVERSIDADES Y COLEGIOS",2010,0.020502376
12,"BARRIOS UNIDOS","BODEGAS",2011,0.085969347
12,"BARRIOS UNIDOS","CLINICAS, HOSPITALES, CENTROS MEDICOS",2011,0.006098026
12,"BARRIOS UNIDOS","COMERCIO",2011,0.066081491
12,"BARRIOS UNIDOS","HOTELES",2011,0.002755025
12,"BARRIOS UNIDOS","INDUSTRIA",2011,0.005302327
12,"BARRIOS UNIDOS","LOTES",2011,0.000000000
12,"BARRIOS UNIDOS","OFICINAS",2011,0.104009125
12,"BARRIOS UNIDOS","OTROS",2011,0.100926075
12,"BARRIOS UNIDOS","RESIDENCIAL",2011,0.608416130
12,"BARRIOS UNIDOS","UNIVERSIDADES Y COLEGIOS",2011,0.020442452
12,"BARRIOS UNIDOS","BODEGAS",2012,0.084859157
12,"BARRIOS UNIDOS","CLINICAS, HOSPITALES, CENTROS MEDICOS",2012,0.006465324
12,"BARRIOS UNIDOS","COMERCIO",2012,0.067724477
12,"BARRIOS UNIDOS","HOTELES",2012,0.001178501
12,"BARRIOS UNIDOS","INDUSTRIA",2012,0.005135152
12,"BARRIOS UNIDOS","LOTES",2012,0.000000000
12,"BARRIOS UNIDOS","OFICINAS",2012,0.106166609
12,"BARRIOS UNIDOS","OTROS",2012,0.104435828
12,"BARRIOS UNIDOS","RESIDENCIAL",2012,0.603188473
12,"BARRIOS UNIDOS","UNIVERSIDADES Y COLEGIOS",2012,0.020846478
12,"BARRIOS UNIDOS","BODEGAS",2013,0.086108022
12,"BARRIOS UNIDOS","CLINICAS, HOSPITALES, CENTROS MEDICOS",2013,0.007375127
12,"BARRIOS UNIDOS","COMERCIO",2013,0.068891941
12,"BARRIOS UNIDOS","HOTELES",2013,0.001412454
12,"BARRIOS UNIDOS","INDUSTRIA",2013,0.005107873
12,"BARRIOS UNIDOS","LOTES",2013,0.000000000
12,"BARRIOS UNIDOS","OFICINAS",2013,0.110683823
12,"BARRIOS UNIDOS","OTROS",2013,0.107300255
12,"BARRIOS UNIDOS","RESIDENCIAL",2013,0.591425453
12,"BARRIOS UNIDOS","UNIVERSIDADES Y COLEGIOS",2013,0.021695052
12,"BARRIOS UNIDOS","BODEGAS",2014,0.085131081
12,"BARRIOS UNIDOS","CLINICAS, HOSPITALES, CENTROS MEDICOS",2014,0.007521858
12,"BARRIOS UNIDOS","COMERCIO",2014,0.066276853
12,"BARRIOS UNIDOS","HOTELES",2014,0.001580919
12,"BARRIOS UNIDOS","INDUSTRIA",2014,0.004535619
12,"BARRIOS UNIDOS","LOTES",2014,0.000012252
12,"BARRIOS UNIDOS","OFICINAS",2014,0.113559008
12,"BARRIOS UNIDOS","OTROS",2014,0.112514205
12,"BARRIOS UNIDOS","RESIDENCIAL",2014,0.584893484
12,"BARRIOS UNIDOS","UNIVERSIDADES Y COLEGIOS",2014,0.023974720
12,"BARRIOS UNIDOS","BODEGAS",2015,0.084269748
12,"BARRIOS UNIDOS","CLINICAS, HOSPITALES, CENTROS MEDICOS",2015,0.007291533
12,"BARRIOS UNIDOS","COMERCIO",2015,0.064968992
12,"BARRIOS UNIDOS","HOTELES",2015,0.001585899
12,"BARRIOS UNIDOS","INDUSTRIA",2015,0.004423207
12,"BARRIOS UNIDOS","LOTES",2015,0.000000000
12,"BARRIOS UNIDOS","OFICINAS",2015,0.120026908
12,"BARRIOS UNIDOS","OTROS",2015,0.112910560
12,"BARRIOS UNIDOS","RESIDENCIAL",2015,0.580119444
12,"BARRIOS UNIDOS","UNIVERSIDADES Y COLEGIOS",2015,0.024403710
12,"BARRIOS UNIDOS","BODEGAS",2016,0.083816488
12,"BARRIOS UNIDOS","CLINICAS, HOSPITALES, CENTROS MEDICOS",2016,0.007279451
12,"BARRIOS UNIDOS","COMERCIO",2016,0.064896636
12,"BARRIOS UNIDOS","HOTELES",2016,0.001579213
12,"BARRIOS UNIDOS","INDUSTRIA",2016,0.004410060
12,"BARRIOS UNIDOS","LOTES",2016,0.000000000
12,"BARRIOS UNIDOS","OFICINAS",2016,0.119684399
12,"BARRIOS UNIDOS","OTROS",2016,0.112504177
12,"BARRIOS UNIDOS","RESIDENCIAL",2016,0.581495789
12,"BARRIOS UNIDOS","UNIVERSIDADES Y COLEGIOS",2016,0.024333788
12,"BARRIOS UNIDOS","BODEGAS",2017,0.085246402
12,"BARRIOS UNIDOS","CLINICAS, HOSPITALES, CENTROS MEDICOS",2017,0.007236331
12,"BARRIOS UNIDOS","COMERCIO",2017,0.062882246
12,"BARRIOS UNIDOS","HOTELES",2017,0.001569858
12,"BARRIOS UNIDOS","INDUSTRIA",2017,0.004286505
12,"BARRIOS UNIDOS","LOTES",2017,0.000000000
12,"BARRIOS UNIDOS","OFICINAS",2017,0.120831893
12,"BARRIOS UNIDOS","OTROS",2017,0.111511667
12,"BARRIOS UNIDOS","RESIDENCIAL",2017,0.582245452
12,"BARRIOS UNIDOS","UNIVERSIDADES Y COLEGIOS",2017,0.024189646
12,"BARRIOS UNIDOS","BODEGAS",2018,0.084036851
12,"BARRIOS UNIDOS","CLINICAS, HOSPITALES, CENTROS MEDICOS",2018,0.007122415
12,"BARRIOS UNIDOS","COMERCIO",2018,0.080093407
12,"BARRIOS UNIDOS","HOTELES",2018,0.003269263
12,"BARRIOS UNIDOS","INDUSTRIA",2018,0.004157595
12,"BARRIOS UNIDOS","LOTES",2018,0.000000000
12,"BARRIOS UNIDOS","OFICINAS",2018,0.124225031
12,"BARRIOS UNIDOS","OTROS",2018,0.096373512
12,"BARRIOS UNIDOS","RESIDENCIAL",2018,0.576899698
12,"BARRIOS UNIDOS","UNIVERSIDADES Y COLEGIOS",2018,0.023822227
13,"TEUSAQUILLO","BODEGAS",2010,0.022549924
13,"TEUSAQUILLO","CLINICAS, HOSPITALES, CENTROS MEDICOS",2010,0.011481574
13,"TEUSAQUILLO","COMERCIO",2010,0.045183415
13,"TEUSAQUILLO","HOTELES",2010,0.004335922
13,"TEUSAQUILLO","INDUSTRIA",2010,0.004823253
13,"TEUSAQUILLO","LOTES",2010,0.000030175
13,"TEUSAQUILLO","OFICINAS",2010,0.187418606
13,"TEUSAQUILLO","OTROS",2010,0.024596336
13,"TEUSAQUILLO","RESIDENCIAL",2010,0.630525867
13,"TEUSAQUILLO","UNIVERSIDADES Y COLEGIOS",2010,0.069054927
13,"TEUSAQUILLO","BODEGAS",2011,0.023767734
13,"TEUSAQUILLO","CLINICAS, HOSPITALES, CENTROS MEDICOS",2011,0.011267729
13,"TEUSAQUILLO","COMERCIO",2011,0.045704884
13,"TEUSAQUILLO","HOTELES",2011,0.012592046
13,"TEUSAQUILLO","INDUSTRIA",2011,0.004267827
13,"TEUSAQUILLO","LOTES",2011,0.000000000
13,"TEUSAQUILLO","OFICINAS",2011,0.195604929
13,"TEUSAQUILLO","OTROS",2011,0.024811771
13,"TEUSAQUILLO","RESIDENCIAL",2011,0.614383489
13,"TEUSAQUILLO","UNIVERSIDADES Y COLEGIOS",2011,0.067599591
13,"TEUSAQUILLO","BODEGAS",2012,0.023513092
13,"TEUSAQUILLO","CLINICAS, HOSPITALES, CENTROS MEDICOS",2012,0.011139750
13,"TEUSAQUILLO","COMERCIO",2012,0.047372718
13,"TEUSAQUILLO","HOTELES",2012,0.015178609
13,"TEUSAQUILLO","INDUSTRIA",2012,0.003955333
13,"TEUSAQUILLO","LOTES",2012,0.000000000
13,"TEUSAQUILLO","OFICINAS",2012,0.204647946
13,"TEUSAQUILLO","OTROS",2012,0.022559765
13,"TEUSAQUILLO","RESIDENCIAL",2012,0.605866988
13,"TEUSAQUILLO","UNIVERSIDADES Y COLEGIOS",2012,0.065765799
13,"TEUSAQUILLO","BODEGAS",2013,0.022897935
13,"TEUSAQUILLO","CLINICAS, HOSPITALES, CENTROS MEDICOS",2013,0.011039628
13,"TEUSAQUILLO","COMERCIO",2013,0.047805599
13,"TEUSAQUILLO","HOTELES",2013,0.010384550
13,"TEUSAQUILLO","INDUSTRIA",2013,0.003902496
13,"TEUSAQUILLO","LOTES",2013,0.000000000
13,"TEUSAQUILLO","OFICINAS",2013,0.208633321
13,"TEUSAQUILLO","OTROS",2013,0.023328552
13,"TEUSAQUILLO","RESIDENCIAL",2013,0.606809189
13,"TEUSAQUILLO","UNIVERSIDADES Y COLEGIOS",2013,0.065198730
13,"TEUSAQUILLO","BODEGAS",2014,0.022479719
13,"TEUSAQUILLO","CLINICAS, HOSPITALES, CENTROS MEDICOS",2014,0.010796533
13,"TEUSAQUILLO","COMERCIO",2014,0.048275210
13,"TEUSAQUILLO","HOTELES",2014,0.011387203
13,"TEUSAQUILLO","INDUSTRIA",2014,0.003874100
13,"TEUSAQUILLO","LOTES",2014,0.000000000
13,"TEUSAQUILLO","OFICINAS",2014,0.208647478
13,"TEUSAQUILLO","OTROS",2014,0.024225100
13,"TEUSAQUILLO","RESIDENCIAL",2014,0.606190570
13,"TEUSAQUILLO","UNIVERSIDADES Y COLEGIOS",2014,0.064124087
13,"TEUSAQUILLO","BODEGAS",2015,0.023549255
13,"TEUSAQUILLO","CLINICAS, HOSPITALES, CENTROS MEDICOS",2015,0.010686205
13,"TEUSAQUILLO","COMERCIO",2015,0.047940431
13,"TEUSAQUILLO","HOTELES",2015,0.012109042
13,"TEUSAQUILLO","INDUSTRIA",2015,0.003838973
13,"TEUSAQUILLO","LOTES",2015,0.000000000
13,"TEUSAQUILLO","OFICINAS",2015,0.207001940
13,"TEUSAQUILLO","OTROS",2015,0.024387383
13,"TEUSAQUILLO","RESIDENCIAL",2015,0.605546190
13,"TEUSAQUILLO","UNIVERSIDADES Y COLEGIOS",2015,0.064940580
13,"TEUSAQUILLO","BODEGAS",2016,0.023388944
13,"TEUSAQUILLO","CLINICAS, HOSPITALES, CENTROS MEDICOS",2016,0.010886492
13,"TEUSAQUILLO","COMERCIO",2016,0.047990011
13,"TEUSAQUILLO","HOTELES",2016,0.011914534
13,"TEUSAQUILLO","INDUSTRIA",2016,0.003837952
13,"TEUSAQUILLO","LOTES",2016,0.000000000
13,"TEUSAQUILLO","OFICINAS",2016,0.206393390
13,"TEUSAQUILLO","OTROS",2016,0.022982335
13,"TEUSAQUILLO","RESIDENCIAL",2016,0.607587129
13,"TEUSAQUILLO","UNIVERSIDADES Y COLEGIOS",2016,0.065019212
13,"TEUSAQUILLO","BODEGAS",2017,0.023325766
13,"TEUSAQUILLO","CLINICAS, HOSPITALES, CENTROS MEDICOS",2017,0.010792328
13,"TEUSAQUILLO","COMERCIO",2017,0.046855921
13,"TEUSAQUILLO","HOTELES",2017,0.018046814
13,"TEUSAQUILLO","INDUSTRIA",2017,0.003803665
13,"TEUSAQUILLO","LOTES",2017,0.000000000
13,"TEUSAQUILLO","OFICINAS",2017,0.203888371
13,"TEUSAQUILLO","OTROS",2017,0.022984389
13,"TEUSAQUILLO","RESIDENCIAL",2017,0.605818885
13,"TEUSAQUILLO","UNIVERSIDADES Y COLEGIOS",2017,0.064483861
13,"TEUSAQUILLO","BODEGAS",2018,0.023161996
13,"TEUSAQUILLO","CLINICAS, HOSPITALES, CENTROS MEDICOS",2018,0.010660124
13,"TEUSAQUILLO","COMERCIO",2018,0.046864078
13,"TEUSAQUILLO","HOTELES",2018,0.019078807
13,"TEUSAQUILLO","INDUSTRIA",2018,0.003779998
13,"TEUSAQUILLO","LOTES",2018,0.000000000
13,"TEUSAQUILLO","OFICINAS",2018,0.201168511
13,"TEUSAQUILLO","OTROS",2018,0.025497572
13,"TEUSAQUILLO","RESIDENCIAL",2018,0.605497086
13,"TEUSAQUILLO","UNIVERSIDADES Y COLEGIOS",2018,0.064291828
14,"LOS MÁRTIRES","BODEGAS",2010,0.153842365
14,"LOS MÁRTIRES","CLINICAS, HOSPITALES, CENTROS MEDICOS",2010,0.019587683
14,"LOS MÁRTIRES","COMERCIO",2010,0.092387089
14,"LOS MÁRTIRES","HOTELES",2010,0.000465252
14,"LOS MÁRTIRES","INDUSTRIA",2010,0.012189861
14,"LOS MÁRTIRES","LOTES",2010,0.000000000
14,"LOS MÁRTIRES","OFICINAS",2010,0.068440591
14,"LOS MÁRTIRES","OTROS",2010,0.134826949
14,"LOS MÁRTIRES","RESIDENCIAL",2010,0.495116877
14,"LOS MÁRTIRES","UNIVERSIDADES Y COLEGIOS",2010,0.023143333
14,"LOS MÁRTIRES","BODEGAS",2011,0.149000494
14,"LOS MÁRTIRES","CLINICAS, HOSPITALES, CENTROS MEDICOS",2011,0.018688690
14,"LOS MÁRTIRES","COMERCIO",2011,0.131635281
14,"LOS MÁRTIRES","HOTELES",2011,0.000443899
14,"LOS MÁRTIRES","INDUSTRIA",2011,0.012394481
14,"LOS MÁRTIRES","LOTES",2011,0.000000000
14,"LOS MÁRTIRES","OFICINAS",2011,0.066728136
14,"LOS MÁRTIRES","OTROS",2011,0.133474223
14,"LOS MÁRTIRES","RESIDENCIAL",2011,0.465313821
14,"LOS MÁRTIRES","UNIVERSIDADES Y COLEGIOS",2011,0.022320976
14,"LOS MÁRTIRES","BODEGAS",2012,0.148855672
14,"LOS MÁRTIRES","CLINICAS, HOSPITALES, CENTROS MEDICOS",2012,0.019303607
14,"LOS MÁRTIRES","COMERCIO",2012,0.108259590
14,"LOS MÁRTIRES","HOTELES",2012,0.000536396
14,"LOS MÁRTIRES","INDUSTRIA",2012,0.012606708
14,"LOS MÁRTIRES","LOTES",2012,0.000000000
14,"LOS MÁRTIRES","OFICINAS",2012,0.068068323
14,"LOS MÁRTIRES","OTROS",2012,0.145586080
14,"LOS MÁRTIRES","RESIDENCIAL",2012,0.473854761
14,"LOS MÁRTIRES","UNIVERSIDADES Y COLEGIOS",2012,0.022928863
14,"LOS MÁRTIRES","BODEGAS",2013,0.147583248
14,"LOS MÁRTIRES","CLINICAS, HOSPITALES, CENTROS MEDICOS",2013,0.019237318
14,"LOS MÁRTIRES","COMERCIO",2013,0.107600858
14,"LOS MÁRTIRES","HOTELES",2013,0.000621595
14,"LOS MÁRTIRES","INDUSTRIA",2013,0.012335755
14,"LOS MÁRTIRES","LOTES",2013,0.000000000
14,"LOS MÁRTIRES","OFICINAS",2013,0.071593850
14,"LOS MÁRTIRES","OTROS",2013,0.147662775
14,"LOS MÁRTIRES","RESIDENCIAL",2013,0.470946408
14,"LOS MÁRTIRES","UNIVERSIDADES Y COLEGIOS",2013,0.022418193
14,"LOS MÁRTIRES","BODEGAS",2014,0.146856935
14,"LOS MÁRTIRES","CLINICAS, HOSPITALES, CENTROS MEDICOS",2014,0.019085767
14,"LOS MÁRTIRES","COMERCIO",2014,0.107594642
14,"LOS MÁRTIRES","HOTELES",2014,0.000681178
14,"LOS MÁRTIRES","INDUSTRIA",2014,0.012070753
14,"LOS MÁRTIRES","LOTES",2014,0.000000000
14,"LOS MÁRTIRES","OFICINAS",2014,0.072676101
14,"LOS MÁRTIRES","OTROS",2014,0.152748330
14,"LOS MÁRTIRES","RESIDENCIAL",2014,0.466919404
14,"LOS MÁRTIRES","UNIVERSIDADES Y COLEGIOS",2014,0.021366890
14,"LOS MÁRTIRES","BODEGAS",2015,0.145910293
14,"LOS MÁRTIRES","CLINICAS, HOSPITALES, CENTROS MEDICOS",2015,0.018634808
14,"LOS MÁRTIRES","COMERCIO",2015,0.107037759
14,"LOS MÁRTIRES","HOTELES",2015,0.000677074
14,"LOS MÁRTIRES","INDUSTRIA",2015,0.011909515
14,"LOS MÁRTIRES","LOTES",2015,0.000000000
14,"LOS MÁRTIRES","OFICINAS",2015,0.074489691
14,"LOS MÁRTIRES","OTROS",2015,0.153578104
14,"LOS MÁRTIRES","RESIDENCIAL",2015,0.466213020
14,"LOS MÁRTIRES","UNIVERSIDADES Y COLEGIOS",2015,0.021549737
14,"LOS MÁRTIRES","BODEGAS",2016,0.145923562
14,"LOS MÁRTIRES","CLINICAS, HOSPITALES, CENTROS MEDICOS",2016,0.018634342
14,"LOS MÁRTIRES","COMERCIO",2016,0.106063720
14,"LOS MÁRTIRES","HOTELES",2016,0.000675323
14,"LOS MÁRTIRES","INDUSTRIA",2016,0.011576037
14,"LOS MÁRTIRES","LOTES",2016,0.000000000
14,"LOS MÁRTIRES","OFICINAS",2016,0.073044918
14,"LOS MÁRTIRES","OTROS",2016,0.155307408
14,"LOS MÁRTIRES","RESIDENCIAL",2016,0.467280673
14,"LOS MÁRTIRES","UNIVERSIDADES Y COLEGIOS",2016,0.021494017
14,"LOS MÁRTIRES","BODEGAS",2017,0.146608431
14,"LOS MÁRTIRES","CLINICAS, HOSPITALES, CENTROS MEDICOS",2017,0.018448577
14,"LOS MÁRTIRES","COMERCIO",2017,0.104228819
14,"LOS MÁRTIRES","HOTELES",2017,0.000669286
14,"LOS MÁRTIRES","INDUSTRIA",2017,0.011262527
14,"LOS MÁRTIRES","LOTES",2017,0.000000000
14,"LOS MÁRTIRES","OFICINAS",2017,0.075677905
14,"LOS MÁRTIRES","OTROS",2017,0.156293528
14,"LOS MÁRTIRES","RESIDENCIAL",2017,0.465434612
14,"LOS MÁRTIRES","UNIVERSIDADES Y COLEGIOS",2017,0.021376314
14,"LOS MÁRTIRES","BODEGAS",2018,0.145684489
14,"LOS MÁRTIRES","CLINICAS, HOSPITALES, CENTROS MEDICOS",2018,0.018562706
14,"LOS MÁRTIRES","COMERCIO",2018,0.103342256
14,"LOS MÁRTIRES","HOTELES",2018,0.000665203
14,"LOS MÁRTIRES","INDUSTRIA",2018,0.011193809
14,"LOS MÁRTIRES","LOTES",2018,0.000000000
14,"LOS MÁRTIRES","OFICINAS",2018,0.076079080
14,"LOS MÁRTIRES","OTROS",2018,0.157291984
14,"LOS MÁRTIRES","RESIDENCIAL",2018,0.466183243
14,"LOS MÁRTIRES","UNIVERSIDADES Y COLEGIOS",2018,0.020997232
15,"ANTONIO NARIÑO","BODEGAS",2010,0.059141843
15,"ANTONIO NARIÑO","CLINICAS, HOSPITALES, CENTROS MEDICOS",2010,0.023263329
15,"ANTONIO NARIÑO","COMERCIO",2010,0.098923676
15,"ANTONIO NARIÑO","HOTELES",2010,0.000000000
15,"ANTONIO NARIÑO","INDUSTRIA",2010,0.011359696
15,"ANTONIO NARIÑO","LOTES",2010,0.000000000
15,"ANTONIO NARIÑO","OFICINAS",2010,0.032151924
15,"ANTONIO NARIÑO","OTROS",2010,0.068646698
15,"ANTONIO NARIÑO","RESIDENCIAL",2010,0.672510606
15,"ANTONIO NARIÑO","UNIVERSIDADES Y COLEGIOS",2010,0.034002227
15,"ANTONIO NARIÑO","BODEGAS",2011,0.056710878
15,"ANTONIO NARIÑO","CLINICAS, HOSPITALES, CENTROS MEDICOS",2011,0.024546298
15,"ANTONIO NARIÑO","COMERCIO",2011,0.087195396
15,"ANTONIO NARIÑO","HOTELES",2011,0.000000000
15,"ANTONIO NARIÑO","INDUSTRIA",2011,0.011948382
15,"ANTONIO NARIÑO","LOTES",2011,0.000000000
15,"ANTONIO NARIÑO","OFICINAS",2011,0.035031782
15,"ANTONIO NARIÑO","OTROS",2011,0.077710301
15,"ANTONIO NARIÑO","RESIDENCIAL",2011,0.672605118
15,"ANTONIO NARIÑO","UNIVERSIDADES Y COLEGIOS",2011,0.034251846
15,"ANTONIO NARIÑO","BODEGAS",2012,0.058450549
15,"ANTONIO NARIÑO","CLINICAS, HOSPITALES, CENTROS MEDICOS",2012,0.024072428
15,"ANTONIO NARIÑO","COMERCIO",2012,0.088854761
15,"ANTONIO NARIÑO","HOTELES",2012,0.000000000
15,"ANTONIO NARIÑO","INDUSTRIA",2012,0.012157610
15,"ANTONIO NARIÑO","LOTES",2012,0.000000000
15,"ANTONIO NARIÑO","OFICINAS",2012,0.036200850
15,"ANTONIO NARIÑO","OTROS",2012,0.076768102
15,"ANTONIO NARIÑO","RESIDENCIAL",2012,0.668716557
15,"ANTONIO NARIÑO","UNIVERSIDADES Y COLEGIOS",2012,0.034779143
15,"ANTONIO NARIÑO","BODEGAS",2013,0.058460324
15,"ANTONIO NARIÑO","CLINICAS, HOSPITALES, CENTROS MEDICOS",2013,0.023772120
15,"ANTONIO NARIÑO","COMERCIO",2013,0.088132416
15,"ANTONIO NARIÑO","HOTELES",2013,0.000000000
15,"ANTONIO NARIÑO","INDUSTRIA",2013,0.012284882
15,"ANTONIO NARIÑO","LOTES",2013,0.000000000
15,"ANTONIO NARIÑO","OFICINAS",2013,0.037523571
15,"ANTONIO NARIÑO","OTROS",2013,0.076752159
15,"ANTONIO NARIÑO","RESIDENCIAL",2013,0.668355360
15,"ANTONIO NARIÑO","UNIVERSIDADES Y COLEGIOS",2013,0.034719168
15,"ANTONIO NARIÑO","BODEGAS",2014,0.058645599
15,"ANTONIO NARIÑO","CLINICAS, HOSPITALES, CENTROS MEDICOS",2014,0.023590984
15,"ANTONIO NARIÑO","COMERCIO",2014,0.082390068
15,"ANTONIO NARIÑO","HOTELES",2014,0.000000000
15,"ANTONIO NARIÑO","INDUSTRIA",2014,0.011376691
15,"ANTONIO NARIÑO","LOTES",2014,0.000000000
15,"ANTONIO NARIÑO","OFICINAS",2014,0.040574980
15,"ANTONIO NARIÑO","OTROS",2014,0.084062628
15,"ANTONIO NARIÑO","RESIDENCIAL",2014,0.665239464
15,"ANTONIO NARIÑO","UNIVERSIDADES Y COLEGIOS",2014,0.034119586
15,"ANTONIO NARIÑO","BODEGAS",2015,0.059799065
15,"ANTONIO NARIÑO","CLINICAS, HOSPITALES, CENTROS MEDICOS",2015,0.020672234
15,"ANTONIO NARIÑO","COMERCIO",2015,0.082466834
15,"ANTONIO NARIÑO","HOTELES",2015,0.000000000
15,"ANTONIO NARIÑO","INDUSTRIA",2015,0.011436018
15,"ANTONIO NARIÑO","LOTES",2015,0.000000000
15,"ANTONIO NARIÑO","OFICINAS",2015,0.040732077
15,"ANTONIO NARIÑO","OTROS",2015,0.088375797
15,"ANTONIO NARIÑO","RESIDENCIAL",2015,0.662384343
15,"ANTONIO NARIÑO","UNIVERSIDADES Y COLEGIOS",2015,0.034133632
15,"ANTONIO NARIÑO","BODEGAS",2016,0.060272675
15,"ANTONIO NARIÑO","CLINICAS, HOSPITALES, CENTROS MEDICOS",2016,0.020620716
15,"ANTONIO NARIÑO","COMERCIO",2016,0.082292024
15,"ANTONIO NARIÑO","HOTELES",2016,0.000000000
15,"ANTONIO NARIÑO","INDUSTRIA",2016,0.011407159
15,"ANTONIO NARIÑO","LOTES",2016,0.000000000
15,"ANTONIO NARIÑO","OFICINAS",2016,0.040898775
15,"ANTONIO NARIÑO","OTROS",2016,0.087509520
15,"ANTONIO NARIÑO","RESIDENCIAL",2016,0.662842212
15,"ANTONIO NARIÑO","UNIVERSIDADES Y COLEGIOS",2016,0.034156921
15,"ANTONIO NARIÑO","BODEGAS",2017,0.060481299
15,"ANTONIO NARIÑO","CLINICAS, HOSPITALES, CENTROS MEDICOS",2017,0.020420783
15,"ANTONIO NARIÑO","COMERCIO",2017,0.083806373
15,"ANTONIO NARIÑO","HOTELES",2017,0.000000000
15,"ANTONIO NARIÑO","INDUSTRIA",2017,0.011007483
15,"ANTONIO NARIÑO","LOTES",2017,0.000000000
15,"ANTONIO NARIÑO","OFICINAS",2017,0.040350581
15,"ANTONIO NARIÑO","OTROS",2017,0.088547489
15,"ANTONIO NARIÑO","RESIDENCIAL",2017,0.661523799
15,"ANTONIO NARIÑO","UNIVERSIDADES Y COLEGIOS",2017,0.033862193
